Termid,Regd No,Course,Grade,CA_100,MTT_50,ETT_100,ETP_100,Course_Att,MHRDName,CA_1,CA_2,CA_3,CA_4,Height,Weight,ScholarType,Direction,Gender,Medium,CourseType,ProgramType
218192,3551776,KHZ51,B+,54,38,55,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,14,1,16,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ52,A,84,,,67,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),78,3,2,1,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ53,B,40,25,53,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,21,0,1,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ54,A,84,35,78,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),80,3,1,0,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ55,A,80,,,69,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),62,9,6,3,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ56,A,67,25,62,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,41,6,0,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ57,A,54,30,73,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),48,4,1,1,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3551776,KHZ58,C,33,29,36,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,17,3,5,165,57,Hostler,North,Female,Hindi,Theory,UG
218192,3558776,KHZ28,A,67,43,80,,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),17,43,6,1,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ391,A+,90,,,91,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),76,1,6,7,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ51,A,77,25,78,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,16,39,7,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ52,A+,95,,,87,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),9,75,7,4,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ53,B+,82,24,56,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,33,12,13,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ54,B,46,34,63,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),33,7,3,3,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ55,A,87,,,71,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),81,1,1,4,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ56,B+,60,29,50,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),10,15,24,11,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ57,A+,70,35,86,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,35,2,13,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3558776,KHZ58,A,72,42,49,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,36,0,2,161,46,Day Scholar,South,Female,English,Theory,UG
218192,3573776,KHZ28,A,72,32,78,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,39,18,3,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ51,B,42,28,60,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),5,12,18,7,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ52,A,83,,,69,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,22,4,30,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ53,B+,75,22,50,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,4,2,17,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ54,B+,67,28,65,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),38,22,2,5,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ55,A,82,,,68,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,5,23,31,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ56,B+,57,24,52,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),31,22,2,2,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ57,A,77,34,65,,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,17,5,1,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3573776,KHZ58,B+,65,34,42,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),40,8,13,4,164,80,Day Scholar,East,Female,Regional,Theory,UG
218192,3742776,KHZ28,B,58,10,57,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,14,29,3,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ51,D,25,23,43,,78,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,7,5,7,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ52,D,39,,,41,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,31,0,1,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ53,E,20,8,36,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),19,1,0,0,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ54,C,50,8,49,,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),18,24,3,5,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ55,E,55,,,23,83,Bachelor of Technology in Computer Science and Engineering (Cyber Security),40,3,9,3,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ56,B+,74,30,46,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),62,7,3,2,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ57,D,37,10,38,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,1,0,6,151,88,Hostler,North,Female,English,Theory,UG
218192,3742776,KHZ58,E,47,22,23,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),17,23,7,0,151,88,Hostler,North,Female,English,Theory,UG
218192,3759776,KHZ28,A+,74,40,78,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),47,23,4,0,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ51,A+,90,44,76,,96,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,71,2,4,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ52,A+,88,,,93,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),10,2,19,57,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ53,A+,91,29,75,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),77,10,3,1,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ54,A,92,35,73,,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),50,33,7,2,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ55,A,89,,,71,100,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,13,3,0,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ56,A+,85,35,76,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,6,8,25,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ57,O,89,38,88,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,34,15,34,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3759776,KHZ58,O,98,44,79,,98,Bachelor of Technology in Computer Science and Engineering (Cyber Security),52,13,20,13,184,72,Day Scholar,South,Female,Regional,Theory,UG
218192,3761776,KHZ28,B+,56,28,51,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,0,10,7,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ51,B+,56,28,62,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,6,46,4,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ52,B+,84,,,56,86,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,3,0,8,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ53,B+,82,24,60,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),57,19,4,2,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ54,B,75,24,49,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,18,0,1,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ55,B+,62,,,68,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,38,16,7,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ56,B,67,10,56,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,41,1,0,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ57,A+,77,39,76,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,2,0,2,171,89,Hostler,South,Male,English,Theory,UG
218192,3761776,KHZ58,A+,90,28,66,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),25,10,38,17,171,89,Hostler,South,Male,English,Theory,UG
218192,3774776,KHZ28,A,62,38,70,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),0,57,2,3,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ391,A+,95,,,82,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),92,2,0,1,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ51,A+,90,34,82,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),49,18,10,13,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ52,A+,89,,,83,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),53,10,21,5,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ53,A+,93,37,68,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,17,52,0,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ54,A,97,34,60,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,64,5,13,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ55,A+,90,,,83,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),15,8,9,58,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ56,B+,74,32,50,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),42,4,25,3,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ57,A,85,32,56,,95,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,14,11,21,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3774776,KHZ58,A+,87,40,72,,91,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,15,43,17,179,75,Day Scholar,West,Male,English,Theory,UG
218192,3958776,KHZ28,A+,71,47,81,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,20,1,43,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ391,O,98,,,91,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,28,10,4,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ51,A+,87,38,79,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),16,58,10,3,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ52,A+,88,,,83,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),7,37,42,2,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ53,A,98,32,60,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),30,38,10,20,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ54,A,84,35,79,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),27,49,6,2,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ55,O,93,,,91,97,Bachelor of Technology in Computer Science and Engineering (Cyber Security),32,5,56,0,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ56,A+,79,43,76,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),63,13,2,1,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ57,A+,84,39,75,,99,Bachelor of Technology in Computer Science and Engineering (Cyber Security),65,13,1,5,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3958776,KHZ58,B+,74,43,42,,87,Bachelor of Technology in Computer Science and Engineering (Cyber Security),46,1,10,17,170,51,Day Scholar,North,Male,Regional,Theory,UG
218192,3966776,KHZ28,B,51,21,50,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,6,0,1,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ51,C,28,18,45,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),1,1,5,21,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ52,A,100,,,67,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,53,3,0,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ53,C,55,15,52,,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),20,23,11,1,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ54,C,65,17,55,,58,Bachelor of Technology in Computer Science and Engineering (Cyber Security),2,50,6,7,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ55,B,74,,,46,94,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,11,0,9,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ56,B,74,20,40,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),28,9,19,18,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ57,B,49,28,48,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),39,5,3,2,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3966776,KHZ58,C,30,28,49,,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),28,1,0,1,172,52,Day Scholar,South,Male,English,Theory,UG
218192,3967776,KHZ28,A,65,38,79,,82,Bachelor of Technology in Computer Science and Engineering (Cyber Security),16,36,7,6,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ51,A+,77,40,79,,92,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,32,18,15,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ52,A+,92,,,77,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),44,2,14,32,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ53,A,78,30,69,,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),56,0,15,7,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ54,A,80,34,73,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,72,0,0,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ55,A+,82,,,94,93,Bachelor of Technology in Computer Science and Engineering (Cyber Security),73,3,2,4,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ56,A+,85,29,65,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,11,7,33,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ57,O,90,48,89,,90,Bachelor of Technology in Computer Science and Engineering (Cyber Security),64,1,2,23,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,3967776,KHZ58,A,69,42,63,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),8,8,4,49,182,44,Hostler,West,Female,Hindi,Theory,UG
218192,4077776,KHZ28,B+,57,24,74,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),34,13,6,4,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ51,B+,60,35,65,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),23,15,2,20,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ52,A,77,,,79,84,Bachelor of Technology in Computer Science and Engineering (Cyber Security),37,3,2,35,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ53,B+,80,29,59,,85,Bachelor of Technology in Computer Science and Engineering (Cyber Security),69,5,2,4,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ54,B,44,23,82,,72,Bachelor of Technology in Computer Science and Engineering (Cyber Security),14,14,15,1,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ55,A,97,,,70,88,Bachelor of Technology in Computer Science and Engineering (Cyber Security),54,18,14,11,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ56,D,45,20,42,,64,Bachelor of Technology in Computer Science and Engineering (Cyber Security),13,24,5,3,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ57,B+,54,28,65,,56,Bachelor of Technology in Computer Science and Engineering (Cyber Security),6,6,22,20,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4077776,KHZ58,B,59,34,42,,73,Bachelor of Technology in Computer Science and Engineering (Cyber Security),12,7,15,25,153,72,Day Scholar,West,Female,Regional,Theory,UG
218192,4078776,KHZ28,A,78,34,65,,89,Bachelor of Technology in Computer Science and Engineering (Cyber Security),53,10,2,13,175,93,Hostler,West,Female,English,Theory,UG
218192,4078776,KHZ51,B+,67,37,50,,77,Bachelor of Technology in Computer Science and Engineering (Cyber Security),66,0,1,0,175,93,Hostler,West,Female,English,Theory,UG
218192,4078776,KHZ52,B,58,,,61,80,Bachelor of Technology in Computer Science and Engineering (Cyber Security),24,29,2,3,175,93,Hostler,West,Female,English,Theory,UG
